"gene","rho","p","padj"
"PRKN",-0.588450253121394,0.0102010687105872,0.0545809475073485
"PRKRA",-0.445313705064838,0.0640332186628439,0.176520880420622
"PRKRIP1",-0.391239898021251,0.108386827798098,0.25031474591294
"PRKX",0.117690050624279,0.641865467758828,0.771787663585581
"PRKX-AS1",0.572546192226221,0.013018892491538,0.0631023268674427
"PRKY",0.343527715335732,0.162792364365824,0.329254364852093
"PRL",0.254464974322765,0.308203920349177,0.493210841465889
"PRLR",-0.222656852532419,0.374509395174593,0.556599220275597
"PRMT1",-0.050892994864553,0.841051573716376,0.905435238352898
"PRMT2",0.0604354314016566,0.811714193149573,0.886315018500158
"PRMT3",-0.162221421130763,0.520146924316266,0.680567031492394
"PRMT5",-0.276730659576007,0.266281116010187,0.448643746228736
"PRMT5-AS1",-0.165402233309797,0.511885358434621,0.674071906787096
"PRMT6",-0.384878273663182,0.114763914732844,0.26040206719734
"PRMT7",-0.117690050624279,0.641865467758828,0.771787663585581
"PRMT9",0.279911471755041,0.260597241698235,0.44279200562419
"PRNCR1",0.206752791637246,0.410420123418682,0.58827675489873
"PRNP",0.21629522817435,0.388657522750104,0.569894995090721
"PROB1",0.174944669846901,0.487477729896881,0.653783963890785
"PROCA1",-0.6902362428505,0.00152164992750265,0.0181109222163566
"PROCR",0.213114415995315,0.3958401164341,0.576716654575443
"PRODH",0.190848730742074,0.448099666041123,0.620096885890811
"PROK1",0.318081217903456,0.198323160050998,0.373248855414886
"PROK2",0.302177157008283,0.22294494364337,0.401304946214996
"PROM1",0.184487106384004,0.463651480367725,0.634051393393906
"PROM2",-0.438952080706769,0.0683939898385508,0.184715939050481
"PRORP",0.209933603816281,0.403094473684067,0.582068185164679
"PROS1",0.349889339693802,0.154636720197916,0.318443402721413
"PROSER1",0.413505583274493,0.088058151428903,0.218290421888201
"PROSER2",0.206752791637246,0.410420123418682,0.58827675489873
"PROSER2-AS1",0.0381697461484147,0.880473872651068,0.930695475281093
"PROSER3",-0.632981623627877,0.0048087911431101,0.0349536362084788
"PROX1",0.553461319152013,0.0171836399395176,0.0743150264690718
"PRPF18",0.168583045488832,0.503686118682588,0.667709055178301
"PRPF19",-0.264007410859868,0.289779951171068,0.474252777465426
"PRPF3",0.419867207632562,0.0827975391290768,0.209626200637189
"PRPF31",-0.0413505583274493,0.870589608062597,0.924584721668536
"PRPF38A",0.0827011166548985,0.744241978106311,0.844254816010872
"PRPF38B",0.524834009540702,0.0253314041671609,0.0948803198395605
"PRPF39",0.0349889339693802,0.890374976756647,0.936617793851861
"PRPF4",0.200391167279177,0.425283301135369,0.601022206415312
"PRPF40A",0.200391167279177,0.425283301135369,0.601022206415312
"PRPF40B",-0.645704872344016,0.00379797966284092,0.0305641796811983
"PRPF4B",0.0922435531920022,0.715829665482683,0.826300293215516
"PRPF6",-0.302177157008283,0.22294494364337,0.401304946214996
"PRPF8",0.289453908292145,0.244003604450245,0.424863669884431
"PRPH2",-0.190848730742074,0.448099666041123,0.620096885890811
"PRPS1",0.632981623627877,0.0048087911431101,0.0349536362084788
"PRPS2",-0.18130629420497,0.471527767978293,0.640932554924703
"PRPSAP1",0.168583045488832,0.503686118682588,0.667709055178301
"PRPSAP2",0.438952080706769,0.068393989838551,0.184715939050481
"PRR11",0.184487106384004,0.463651480367725,0.634051393393906
"PRR12",-0.671151369776292,0.00229323921339108,0.0230591482567605
"PRR13",0.254464974322765,0.308203920349177,0.493210841465889
"PRR14",0.32126203008249,0.193623689674478,0.368072489939146
"PRR14L",-0.39760152237932,0.102266774696692,0.240522817632631
"PRR15",-0.747490862073121,0.000362704898536821,0.00830493698970742
"PRR15L",-0.68387461849243,0.00175029030113065,0.0196414863503792
"PRR16",-0.136774923698486,0.588382304195425,0.734098830295796
"PRR18",-0.174944669846901,0.487477729896881,0.653783963890785
"PRR22",0.0254464974322765,0.920165481639333,0.95443643539396
"PRR26",-0.168583045488832,0.503686118682587,0.667709055178301
"PRR29",-0.206752791637246,0.410420123418682,0.58827675489873
"PRR3",-0.368974212768009,0.131862150497344,0.285665309976164
"PRR34-AS1",0.0636162435806912,0.801985917292482,0.879810719446341
"PRR36",-0.194029542921108,0.440425422337527,0.613544730892991
"PRR4",-0.378516649305113,0.121402829654164,0.270726125642423
"PRR5",0.14631736023559,0.562360757543833,0.712937245785863
"PRR5L",0.423048019811596,0.0802551310356555,0.205127480446766
"PRR7",0.00318081217903456,0.990005838297366,0.9918064855049
"PRRC1",-0.769756547326363,0.000187144974800162,0.00592795160593038
"PRRC2A",-0.244922537785661,0.327309843688235,0.51208986038299
"PRRC2B",-0.114509238445244,0.650954097285076,0.778138943517348
"PRRC2C",0.629800811448843,0.00509300998070578,0.0359264656376431
"PRRG1",-0.0858819288339331,0.734734237068355,0.838072088519813
"PRRG2",0.14631736023559,0.562360757543833,0.712937245785863
"PRRG4",0.117690050624279,0.641865467758828,0.771787663585581
"PRRT1",-0.528014821719737,0.0243004920465009,0.0923623647287839
"PRRT1B",0.184487106384004,0.463651480367725,0.634051393393906
"PRRT2",-0.413505583274493,0.0880581514289032,0.218290421888201
"PRRT3",-0.388059085842216,0.111542938135418,0.255579491597783
"PRRT3-AS1",-0.438952080706769,0.0683939898385508,0.184715939050481
"PRRX1",-0.190848730742074,0.448099666041123,0.620096885890811
"PRRX2",0.260826598680834,0.295845253243969,0.480373036896059
"PRSS12",-0.610715938374635,0.00709928010412568,0.0436095493137262
"PRSS16",0.0986051775500713,0.697081085073464,0.812796709156869
"PRSS21",0.308538781366352,0.21287043106092,0.390436386782626
"PRSS22",0.559822943510082,0.0156927204091197,0.070241750111159
"PRSS23",-0.0636162435806912,0.801985917292481,0.879810719446341
"PRSS27",-0.0190848730742074,0.940084544711249,0.964751911659215
"PRSS3",0.763394922968294,0.000227708398609119,0.00645955627470705
"PRSS36",-0.139955735877521,0.579652823569592,0.727096143633694
"PRSS48",-0.114509238445244,0.650954097285076,0.778138943517348
"PRSS51",-0.766575735147329,0.000206587734561571,0.00615079307600809
"PRSS53",0.54391888261491,0.0196275832033862,0.0806956971469926
"PRSS57",0.435771268527735,0.0706551434074344,0.188867732357241
"PRSS8",0.346708527514767,0.158678762915013,0.324108074767388
"PRTFDC1",-0.305357969187318,0.217869918264878,0.395980074177294
"PRTG",-0.308538781366352,0.21287043106092,0.390436386782626
"PRUNE1",-0.330804466619594,0.179970343304257,0.351658645780459
"PRUNE2",0.114509238445244,0.650954097285076,0.778138943517348
"PRX",-0.264007410859868,0.289779951171068,0.474252777465426
"PRXL2A",-0.804745481295744,5.63937632893996e-05,0.00320410295778082
"PRXL2B",-0.203571979458212,0.417816571568208,0.594623182202397
"PRXL2C",0.559822943510082,0.0156927204091197,0.070241750111159
"PSAP",0.534376446077806,0.0223371497884152,0.0874133300087793
"PSAT1",-0.461217765960011,0.0540390782118583,0.157117431358202
"PSD",-0.00954243653710368,0.970023176523772,0.981957809234729
"PSD3",0.0127232487161382,0.960037505464503,0.976084894419096
"PSD4",0.591631065300428,0.00970124022274902,0.0530371911709099
"PSEN1",0.785660608221536,0.000111458532043902,0.00461401092254391
"PSEN2",0.582088628763324,0.0112626478830826,0.0578267853116639
"PSENEN",0.028627309611311,0.910222171117746,0.948239751554786
"PSIP1",-0.229018476890488,0.360653398215665,0.543460463045705
"PSKH1",-0.677512994134361,0.00200664248178759,0.021266549316604
"PSMA1",0.238560913427592,0.340423472051444,0.524495495517334
"PSMA2",0.120870862803313,0.632825011384589,0.766214028866399
"PSMA3",0.384878273663182,0.114763914732844,0.26040206719734
"PSMA3-AS1",0.25128416214373,0.314497010100492,0.498932811687549
"PSMA4",0.257645786501799,0.301986618416377,0.486836801347833
"PSMA5",0.381697461484147,0.118050351268215,0.265881464708932
"PSMA6",0.314900405724421,0.203097275387943,0.379103442875603
"PSMA7",0.365793400588974,0.135484366693722,0.291316363822361
"PSMB1",0.229018476890488,0.360653398215666,0.543460463045705
"PSMB10",0.477121826855184,0.0452667271687523,0.139921111929726
"PSMB2",0.410324771095458,0.0907777271361468,0.222886521964172
"PSMB3",0.365793400588974,0.135484366693722,0.291316363822361
"PSMB4",0.149498172414624,0.553800044977954,0.707740467379986
"PSMB5",-0.25128416214373,0.314497010100493,0.498932811687549
"PSMB6",0.311719593545387,0.207946288007384,0.38478601576133
"PSMB7",0.117690050624279,0.641865467758828,0.771787663585581
"PSMB8",0.470760202497115,0.0486351080191326,0.146563154545803
"PSMB8-AS1",0.378516649305113,0.121402829654164,0.270726125642423
"PSMB9",0.384878273663182,0.114763914732844,0.26040206719734
"PSMC1",0.0827011166548985,0.744241978106311,0.844254816010872
"PSMC2",0.127232487161382,0.614892896787343,0.753892985246784
"PSMC3",-0.0445313705064838,0.860723558575886,0.918435529408666
"PSMC3IP",-0.028627309611311,0.910222171117746,0.948239751554786
"PSMC4",0.349889339693802,0.154636720197916,0.318443402721413
"PSMC5",0.136774923698486,0.588382304195425,0.734098830295796
"PSMC6",0.0827011166548985,0.744241978106311,0.844254816010872
"PSMD1",0.496206699929391,0.0362190339100176,0.120078117940435
"PSMD10",-0.623439187090774,0.00570249187257121,0.0382267448753262
"PSMD11",0.438952080706769,0.068393989838551,0.184715939050481
"PSMD12",0.308538781366352,0.21287043106092,0.390436386782626
"PSMD13",0.314900405724421,0.203097275387943,0.379103442875603
"PSMD14",0.372155024947044,0.128308178494489,0.280108209993088
"PSMD2",0.139955735877521,0.579652823569591,0.727096143633694
"PSMD3",0.00318081217903456,0.990005838297366,0.9918064855049
"PSMD4",0.0572546192226221,0.82146878176697,0.892885187395564
"PSMD5",0.550280506972979,0.0179699311058889,0.0763991775082914
"PSMD6",0.0636162435806912,0.801985917292482,0.879810719446341
"PSMD6-AS1",0.6902362428505,0.00152164992750264,0.0181109222163566
"PSMD6-AS2",0.782479796042502,0.000124046307768907,0.0047947645940539
"PSMD7",0.108147614087175,0.669271495354442,0.792534158338801
"PSMD8",0.0477121826855184,0.850877093167995,0.911361847373639
"PSMD9",0.276730659576007,0.266281116010187,0.448643746228736
"PSME1",0.448494517243873,0.0619321304782058,0.172358205649452
"PSME2",0.477121826855184,0.0452667271687523,0.139921111929726
"PSME3",0.39760152237932,0.102266774696692,0.240522817632631
"PSME4",0.620258374911739,0.0060287152723868,0.0394923670750439
"PSMF1",0.273549847396972,0.27204135028264,0.455484922296248
"PSMG1",-0.241741725606627,0.333829175779601,0.518403847328194
"PSMG2",-0.14631736023559,0.562360757543834,0.712937245785863
"PSMG3",-0.197210355100143,0.432819772267149,0.607387350621748
"PSMG3-AS1",-0.680693806313396,0.00187484757739851,0.0203817722654797
"PSMG4",-0.442132892885804,0.0661869259213799,0.180674635750969
"PSORS1C1",0.594811877479463,0.00922126630123424,0.0513186891628331
"PSORS1C3",-0.292634720471179,0.238624888514663,0.41921617031605
"PSPC1",0.50892994864553,0.0310075924320169,0.108439074133063
"PSPH",-0.378516649305113,0.121402829654164,0.270726125642423
"PSPN",-0.423048019811596,0.0802551310356553,0.205127480446766
"PSRC1",-0.292634720471179,0.238624888514663,0.41921617031605
"PSTK",0.127232487161382,0.614892896787343,0.753892985246784
"PSTPIP1",0.550280506972979,0.0179699311058889,0.0763991775082914
"PSTPIP2",0.178125482025935,0.479470083460463,0.647511563368353
"PTAFR",0.413505583274493,0.088058151428903,0.218290421888201
"PTAR1",-0.458036953780977,0.0559371439534196,0.160843623470469
"PTBP1",0.372155024947044,0.128308178494489,0.280108209993088
"PTBP2",-0.0318081217903456,0.900291538682441,0.942748253091155
"PTBP3",0.473941014676149,0.0469279981708853,0.143269480481984
"PTCD1",-0.117690050624279,0.641865467758828,0.771787663585581
"PTCD2",-0.769756547326363,0.000187144974800162,0.00592795160593038
"PTCD3",0.0222656852532419,0.930120073215297,0.96029110339405
"PTCH1",-0.496206699929391,0.0362190339100176,0.120078117940435
"PTCH2",-0.486664263392288,0.0405503248241128,0.129772819712287
"PTCHD1",0.14631736023559,0.562360757543833,0.712937245785863
"PTCHD1-AS",0.0127232487161382,0.960037505464503,0.976084894419096
"PTCHD4",0.238560913427592,0.340423472051444,0.524495495517334
"PTCRA",0.337166090977663,0.171235873948978,0.340497006070426
"PTCSC2",0.677512994134361,0.00200664248178759,0.021266549316604
"PTDSS1",0.626619999269808,0.00539075178200044,0.0370642222903215
"PTDSS2",0.0445313705064838,0.860723558575886,0.918435529408666
"PTEN",-0.305357969187318,0.217869918264878,0.395980074177294
"PTER",-0.372155024947044,0.128308178494489,0.280108209993088
"PTGDR",0.283092283934076,0.254989720732858,0.43708429913657
"PTGDS",-0.238560913427592,0.340423472051444,0.524495495517334
"PTGER1",0.200391167279177,0.425283301135369,0.601022206415312
"PTGER2",0.413505583274493,0.088058151428903,0.218290421888201
"PTGER3",0.477121826855184,0.0452667271687523,0.139921111929726
"PTGER4",0.569365380047186,0.0136504850054704,0.0648479796774012
"PTGES",0.550280506972979,0.0179699311058889,0.0763991775082914
"PTGES2",0.117690050624279,0.641865467758828,0.771787663585581
"PTGES3",0.159040608951728,0.5284700117571,0.687284833943172
"PTGFR",-0.563003755689117,0.0149867497852164,0.0683154624117372
"PTGFRN",-0.190848730742074,0.448099666041123,0.620096885890811
"PTGIR",0.442132892885804,0.0661869259213798,0.180674635750969
"PTGIS",0.572546192226221,0.013018892491538,0.0631023268674427
"PTGR1",-0.496206699929391,0.0362190339100176,0.120078117940435
"PTGR2",-0.636162435806912,0.00453762966759012,0.0338003977004677
"PTGS1",0.0190848730742074,0.940084544711248,0.964751911659215
"PTGS2",0.149498172414624,0.553800044977954,0.707740467379986
"PTH1R",-0.388059085842216,0.111542938135418,0.255579491597783
"PTH2R",-0.709321115924707,0.000978846233493016,0.0140852989578614
"PTHLH",-0.0477121826855184,0.850877093167995,0.911361847373639
"PTK2",-0.582088628763324,0.0112626478830826,0.0578267853116639
"PTK2B",0.652066496702085,0.00336206946223874,0.0283807898538663
"PTK6",0.0190848730742074,0.940084544711248,0.964751911659215
"PTK7",-0.496206699929391,0.0362190339100176,0.120078117940435
"PTMA",0.423048019811596,0.0802551310356555,0.205127480446766
"PTMS",-0.238560913427592,0.340423472051444,0.524495495517334
"PTN",-0.289453908292145,0.244003604450244,0.424863669884431
"PTOV1",-0.594811877479463,0.00922126630123428,0.0513186891628331
"PTOV1-AS1",-0.728405988998914,0.000607933276267593,0.010899375167369
"PTP4A1",-0.00636162435806912,0.980013092131537,0.987633645246811
"PTP4A2",0.823830354369951,2.64096865717607e-05,0.00214621997963709
"PTP4A3",-0.0190848730742074,0.940084544711249,0.964751911659215
"PTPA",-0.124051674982348,0.623833802161858,0.760295049973417
"PTPDC1",-0.4325904563487,0.0729711146315713,0.192720329252721
"PTPMT1",-0.470760202497115,0.0486351080191324,0.146563154545803
"PTPN1",0.661608933239188,0.00278574998437507,0.0257522780606868
"PTPN11",0.219476040353385,0.381547140675057,0.562756490065881
"PTPN12",0.222656852532419,0.374509395174593,0.556599220275597
"PTPN13",-0.270369035217938,0.27787792933734,0.461941772370063
"PTPN14",-0.0922435531920022,0.715829665482683,0.826300293215516
"PTPN18",0.372155024947044,0.128308178494489,0.280108209993088
"PTPN2",0.559822943510082,0.0156927204091197,0.070241750111159
"PTPN20",-0.264007410859868,0.289779951171068,0.474252777465426
"PTPN21",-0.712501928103741,0.00090646544362387,0.0135043600913733
"PTPN22",0.540738070435875,0.0205003265131794,0.0830780654873973
"PTPN23",0.340346903156698,0.166977936286666,0.334478785597363
"PTPN3",-0.419867207632562,0.0827975391290767,0.209626200637189
"PTPN4",0.257645786501799,0.301986618416377,0.486836801347833
"PTPN6",0.493025887750357,0.0376212761921747,0.123223040240276
"PTPN7",0.68387461849243,0.00175029030113067,0.0196414863503792
"PTPN9",0.0763394922968294,0.763362171846459,0.85585822150534
"PTPRA",0.165402233309797,0.511885358434621,0.674071906787096
"PTPRB",0.61389675055367,0.00672660031979803,0.0423299770680024
"PTPRC",0.617077562732705,0.00636991665848191,0.0407185936238033
"PTPRD",-0.521653197361668,0.0263961116441007,0.0973240047956254
"PTPRD-AS1",-0.521653197361668,0.0263961116441007,0.0973240047956254
"PTPRE",0.757033298610225,0.000275448700837609,0.00716781140276765
"PTPRF",-0.190848730742074,0.448099666041123,0.620096885890811
"PTPRG",-0.712501928103741,0.00090646544362387,0.0135043600913733
"PTPRG-AS1",-0.601173501837532,0.00831857671844305,0.0480760879481222
"PTPRH",-0.343527715335732,0.162792364365824,0.329254364852093
"PTPRJ",0.32126203008249,0.193623689674478,0.368072489939146
"PTPRK",0.493025887750357,0.0376212761921747,0.123223040240276
"PTPRM",-0.139955735877521,0.579652823569592,0.727096143633694
"PTPRN2",0.11132842626621,0.660089809005101,0.785649509169397
"PTPRO",0.445313705064838,0.0640332186628436,0.176520880420622
"PTPRR",0.607535126195601,0.00748847935709083,0.0451060319476774
"PTPRS",-0.375335837126078,0.124821919652973,0.275592233025143
"PTPRT",0.18130629420497,0.471527767978293,0.640932554924703
"PTPRU",0,1,1
"PTRH1",-0.168583045488832,0.503686118682587,0.667709055178301
"PTRH2",0.257645786501799,0.301986618416377,0.486836801347833
"PTRHD1",0.0731586801177949,0.77297210731355,0.861711582387158
"PTS",0.36261258840994,0.139175344457912,0.296233137103471
"PTTG1",0.292634720471179,0.238624888514663,0.41921617031605
"PTTG1IP",-0.0413505583274493,0.870589608062597,0.924584721668536
"PTX3",0.486664263392288,0.0405503248241128,0.129772819712287
"PUDP",-0.451675329422907,0.0598829195873201,0.168452037522623
"PUF60",0.298996344829249,0.228095681279389,0.406919411973819
"PUM1",0.229018476890488,0.360653398215666,0.543460463045705
"PUM2",0.349889339693802,0.154636720197916,0.318443402721413
"PUM3",-0.629800811448843,0.00509300998070578,0.0359264656376431
"PURA",-0.512110760824564,0.0298003448293987,0.105614126474021
"PURB",-0.343527715335732,0.162792364365824,0.329254364852093
